type,code,content,hsn_code_4_digit,chapter_no,sch,gst_rate
hsn,0207.11.00,"Turkeys other: chickens young (broilers, fryers, roasters, and capons) ducks, geese and guineas poultry not cut in pieces, fresh and chilled: chickens: young (broilers, fryers, roasters, and capons)",207,2,I,NIL
hsn,0207.12.00,"Meat & edible offal of poultry, fresh & chilled of fowls not cut in pieces",207,2,I,NIL
hsn,0207.14.00,"Meat & edible offal of poultry, fresh or chilled of fowls cuts and offal",207,2,I,NIL
hsn,0207.22.00,Turkeys fresh & chilled,207,2,I,NIL
hsn,0207.24.00,Turkeys not cut in pieces fresh & chilled,207,2,I,NIL
hsn,0207.25.00,Turkeys not cut in pieces frozen,207,2,III,12%
hsn,0207.26.00,Turkeys cut in pieces fresh & chilled,207,2,I,NIL
hsn,0207.27.00,Turkeys cut in pieces frozen,207,2,III,12%
hsn,0207.30.00,"Meat & edible offal of ducks, geese or guinea fowls fresh or chilled",207,2,I,NIL
hsn,0207.31.00,"Meat & edible offal of ducks, geese or guinea fowls frozen",207,2,III,12%
hsn,0207.32.00,"Meat & edible offal of ducks, geese or guinea fowls - not cut in pieces fresh or chilled",207,2,I,NIL
hsn,0207.33.00,"Meat & edible offal of ducks, geese or guinea fowls - not cut in pieces -frozen",207,2,III,12%
hsn,0207.34.00,Fatty livers of geese or ducks fresh or chilled,207,2,I,NIL
hsn,0207.36.00,Fatty livers of geese or ducks frozen,207,2,III,12%
hsn,0207.35.00,"Other, Fatty livers of geese or ducks - fresh or chilled",207,2,I,NIL
hsn,0207.39.00,"Chickens, turkeys, ducks, geese or guineas poultry cuts and offal other than livers, frozen:",207,2,III,12%
hsn,0208.00.00,"Other meat & edible meat offal , fresh, chilled",208,2,I,NIL
hsn,0208.00.00,"Other meat & edible meat offal ,frozen",208,2,III,12%
hsn,0208.100.00,Edible offal of Rabbits or hares - fresh or chilled,208,2,I,NIL
hsn,0208.100.00,Edible offal of Rabbits or hares - frozen,208,2,III,12%
hsn,0208.20.00,Edible offal of Frogs' legs - fresh or chilled,208,2,I,NIL
hsn,0208.20.00,Edible offal of Frogs' legs - frozen,208,2,III,12%
hsn,0208.30.00,Edible offal of Primates - fresh or chilled,208,2,I,NIL
hsn,0208.30.00,Edible offal of Primates - frozen,208,2,III,12%
hsn,0208.40.00,"Edible offal of Whales, dolphins and porpoises; of manatees and dugongs - fresh
or chilled",208,2,I,NIL
hsn,0208.40.00,"Edible offal of Whales, dolphins and porpoises; of manatees and dugongs - frozen",208,2,III,12%
hsn,0208.50.00,Edible offal of Reptiles (including snakes and turtles) - fresh or chilled,208,2,I,NIL
hsn,0208.50.00,Edible offal of Reptiles (including snakes and turtles) - frozen,208,2,III,12%
hsn,0208.90.00,"Other meat and edible offal (fresh, chilled)",208,2,I,NIL
hsn,0208.90.00,Other meat and edible offal (frozen),208,2,III,12%
hsn,0208.90.100,Wild animals,208,2,I,NIL
hsn,0208.90.90,"Other meat and edible offal (fresh, chilled): other",208,2,I,NIL
hsn,0208.90.90,Other meat and edible offal (frozen): other,208,2,III,12%
hsn,0209.00.00,"Pig fat free of lean meat and poultry fat (not rendered),fresh, chilled",209,2,I,NIL
hsn,0209.00.00,"Pig fat free of lean meat and poultry fat (not rendered)salted, in brine, dried or smoked
(Frozen)",209,2,III,12%
hsn,02100.00.00,"Meat & ed offal salted, dried etc. & flour & meal",2100,2,III,12%
hsn,02100.11.00,"Hams, shoulders and cuts thereof, with bone in",2100,2,III,12%
hsn,02100.12.00,Bellies (streaky) and cuts thereof: bacon other,2100,2,III,12%
hsn,02100.19.00,"Other meat of swine (salted, in brine, dried, smoked)",2100,2,III,12%
hsn,02100.20.00,Meat of bovine animals,2100,2,III,12%
hsn,02100.90.00,"Other, including edible flours and meals of meat or meat offal",2100,2,III,12%
hsn,0301.00.00,Live Fish,301,3,I,NIL
hsn,0301.100.00,Ornamental fish,301,3,I,NIL
hsn,0301.91.00,"Trout (salmo trutta, salmo gairdneri, salmo clarki, salmo aguabonita, salmo gilae)",301,3,I,NIL
hsn,0301.92.00,Eels (anguilla spp),301,3,I,NIL
hsn,0301.93.00,Carp,301,3,I,NIL
hsn,0301.94.00,Bluefin tunas (Thunnus thynnus),301,3,I,NIL
hsn,0301.95.00,Southern bluefin tunas (Thunnus thynnus),301,3,I,NIL
hsn,0301.99.00,Other live fish,301,3,I,NIL
hsn,0302.00.00,"Fish, fresh or chilled (excluding fish fillets and other fish meat)",302,3,I,NIL
hsn,0302.11.00,"Trout (salmo trutta, salmo gairdneri, salmo clarki, salmo aguabonita, salmo gilae): rainbow trout (salmo gairdneri), farmed",302,3,I,NIL
hsn,0302.12.00,"Pacific salmon (oncorhynchus spp), atlantic salmon (salmo salar) and danube salmon (hucho) atlantic: farmed , not farmed , chinook (king), chum (dog) , pink
(humpie),sockeye (red), coho (silver)",302,3,I,NIL
hsn,0302.19.00,"Flat fish (pleuronectidae, bothidae, cynoglossidae, soleidae, scophthalmidae and
citharidae), excluding livers and roes:",302,3,I,NIL
hsn,0302.21.00,"Halibut and greenland turbot (reinhardtius hippoglossoides, hippoglossus hippoglossus, hippoglossus stenolepis)",302,3,I,NIL
hsn,0302.22.00,Plaice (pleuronectes platessa),302,3,I,NIL
hsn,0302.23.00,Sole (solea spp),302,3,I,NIL
hsn,0302.29.00,"Tunas (of genus thunnus), skipjack or stripe- bellied bonito (euthynnus (katsuwonus, pelamis), excluding livers and roes:",302,3,I,NIL
hsn,0302.31.00,Albacore or longfinned tunas (thunnus alalunga),302,3,I,NIL
hsn,0302.32.00,Yellowfin tunas (thunnus albacares),302,3,I,NIL
hsn,0302.33.00,Skipjack or stripe-bellied bonito,302,3,I,NIL
hsn,0302.39.00,Bluefin (thunnus thynnus),302,3,I,NIL
hsn,0302.40.00,"Herrings (clupea harengus, clupea pallasii), excluding livers and roes",302,3,I,NIL
hsn,0302.50.00,"Cod (gadus morhua, gadus ogac, gadus macrocephalus), excluding livers and roes
other fish, excluding livers and roes:",302,3,I,NIL
hsn,0302.61.00,"Sardines (sardina pilchardus, sardinops spp),
sardinella (sardinella spp), brisling or sprats(sprattus sprattus)",302,3,I,NIL
hsn,0302.62.00,Haddock (melanogrammus aeglefinus),302,3,I,NIL
hsn,0302.63.00,Atlantic pollock (coalfish) (pollachius virens),302,3,I,NIL
hsn,0302.64.00,"Mackerel (scomber scombrus, scomber australasicus, scomb er japonicus)",302,3,I,NIL
hsn,0302.65.00,"Dogfish and other sharks, dogfish (squalus spp)",302,3,I,NIL
hsn,0302.66.00,Eels (anguilla spp),302,3,I,NIL
hsn,0302.69.00,"Sablefish (anoplopoma fimbria),lingcod (ophiodon elongatus), monkfish (lophius spp)",302,3,I,NIL
hsn,0302.70.00,"Livers and roes, mullet roe",302,3,I,NIL
hsn,0303.00.00,"Fish, Frozen (excluding fish fillets and other fish meat)",303,3,II,5%
hsn,0303.100.00,"Pacific salmon (oncorhynchus spp), excludinglivers and roes:",303,3,II,5%
hsn,0303.11.00,Chinook (king),303,3,II,5%
hsn,0303.12.00,Chum (dog),303,3,II,5%
hsn,0303.13.00,Pink (humpie),303,3,II,5%
hsn,0303.14.00,Sockeye (red),303,3,II,5%
hsn,0303.15.00,Coho (silver),303,3,II,5%
hsn,0303.16.00,"Other , other salmonidae, excluding livers and roes:",303,3,II,5%
hsn,0303.21.00,"Trout (salmo trutta, salmo gairdneri, salmo, clarki, salmo aguabonita, salmo gilae)",303,3,II,5%
hsn,0303.22.00,Tlantic salmon (salmo salar) and danube salmon (hucho hucho),303,3,II,5%
hsn,0303.29.00,"Other flat fish (pleuronectidae, bothidae,
cynoglossidae,soleidae, scophthalmidae and citharidae), excluding livers and roes:",303,3,II,5%
hsn,0303.31.00,"Halibut and greenland turbot (reinhardtius, hippoglossoides,hippoglossus hippoglossus, hippoglossus stenolepis):",303,3,II,5%
hsn,0303.32.00,Plaice (pleuronectes platessa),303,3,II,5%
hsn,0303.33.00,Sole (solea spp),303,3,II,5%
hsn,0303.39.00,"Tunas (of genus thunnus), skipjack or stripe- bellied bonito (euthynnus (katsuwonus pelamis), excluding livers and roes:",303,3,II,5%
hsn,0303.41.00,Albacore or longfinned tunas (thunnus alalunga),303,3,II,5%
hsn,0303.42.00,Yellowfin tunas (thunnus albacares),303,3,II,5%
hsn,0303.43.00,Skipjack or stripe-bellied bonito,303,3,II,5%
hsn,0303.49.00,Bluefin (thunnus thynnus),303,3,II,5%
hsn,0303.50.00,"Herrings (clupea harengus, clupea pallasii),excluding livers and roes",303,3,II,5%
hsn,0303.60.00,"Cod (gadus morhua, gadus ogac, gadus macrocephalus), other fish, excluding livers
and roes:",303,3,II,5%
hsn,0303.71.00,"Sardines (sardina pilchardus, sardinops spp), sardinella (sardinella spp), brisling or
sprats(sprattus sprattus)",303,3,II,5%
hsn,0303.72.00,Haddock (melanogrammus aeglefinus),303,3,II,5%
hsn,0303.73.00,Atlantic pollock (pollachius virens),303,3,II,5%
hsn,0303.74.00,"Mackerel (scomber scombrus, scomber australasicus, scomber japonicus)",303,3,II,5%
hsn,0303.75.00,"Dogfish and other sharks, dogfish (squalus spp)",303,3,II,5%
hsn,0303.76.00,Eels (anguilla spp),303,3,II,5%
hsn,0303.77.00,"Sea bass (dicentrarchus labrax, dicentrarchus punctatus)",303,3,II,5%
hsn,0303.78.00,Whiting (merluccius spp) and hake (urophycis spp),303,3,II,5%
hsn,0303.79.00,"Tilapia (tilapiinae), mullet , monkfish (lophius spp), butterfish, sablefish (anoplopoma
fimbria)",303,3,II,5%
hsn,0303.80.00,"Livers and roes sturgeon roe , herring roe,
salmon roe alaska pollock (theragra chalcogramma) roe mullet roe",303,3,II,5%
hsn,0304.00.00,"Fish fillets and other fish meat (whether or not minced), fresh or chilled",304,3,I,NIL
hsn,0304.00.00,"Fish fillets and other fish meat (whether or not minced), frozen",304,3,II,5%
hsn,0304.100.00,Fresh or chilled: tilapia (tilapiinae),304,3,I,NIL
hsn,0304.100.00,Frozen: tilapia (tilapiinae),304,3,II,5%
hsn,0304.11.00,Sword fish (Xiphias gladius) - fresh or chilled,304,3,I,NIL
hsn,0304.21.00,Sword fish (Xiphias gladius) - frozen,304,3,II,5%
hsn,0304.12.00,Tooth fish (Dissostichus spp.) - fresh or chilled,304,3,I,NIL
hsn,0304.22.00,Tooth fish (Dissostichus spp.) - frozen,304,3,II,5%
hsn,0304.19.00,"Other - Hilsa, shark, seer, tuna, cuttlefish - fresh or chilled",304,3,I,NIL
hsn,0304.29.00,"Other - Hilsa, shark, seer, tuna, cuttlefish -
frozen",304,3,II,5%
hsn,0304.20.00,"Frozen fillets: cod halibut , fresh-water catfish,
tilapia (tilapiinae) alaska pollock (theragra chalcogramma)",304,3,II,5%
hsn,0304.90.00,"Other: minced: surim, alaska pollock (theragra chalcogramma) - fresh or chilled",304,3,I,NIL
hsn,0304.90.00,"Other: minced: surim, alaska pollock (theragra chalcogramma) - frozen",304,3,II,5%
hsn,0305.00.00,"Fish, dried, salted or in brine; smoked fish; whether or not cooked before or during the smoking process; flours, meals and pellets, of fish fit for human consumption",305,3,II,5%
hsn,0305.100.00,"Flours, meals and pellets of fish, fit for human consumption",305,3,II,5%
hsn,0305.20.00,"Livers and roes, dried, smoked, salted or in brine, salmon roe, herring roe",305,3,II,5%
hsn,0305.30.00,"Fish fillets, dried, salted or in brine, but not smoked smoked fish, including fillets:",305,3,II,5%
hsn,0305.41.00,"Pacific salmon (oncorhynchus spp), atlantic salmon (salmo salar) and danube salmon
(hucho hucho)",305,3,II,5%
hsn,0305.42.00,"Herrings (clupea harengus, clupea pallasii)",305,3,II,5%
hsn,0305.49.00,"Other, dried fish, whether or not salted but not smoked:",305,3,II,5%
hsn,0305.51.00,"Cod (gadus morhua, gadus ogac, gadus macrocephalus)",305,3,II,5%
hsn,0305.59.00,"Other fish, salted but not dried or smoked and fish in brin",305,3,II,5%
hsn,0305.61.00,"Herrings (clupea harengus, clupea pallasii)",305,3,II,5%
hsn,0305.62.00,"Cod (gadus morhua, gadus ogac, gadus macrocephalus)",305,3,II,5%
hsn,0305.63.00,Anchovies (engraulis spp),305,3,II,5%
hsn,0305.69.00,Other fish (salted or in brine),305,3,II,5%
hsn,0306.00.00,"Crustaceans, whether in shell or not, live, fresh or chilled; crustaceans, in shell, cokked by steaming or by boiling in water, chilled",306,3,I,NIL
hsn,0306.00.00,"Crustaceans, whether in shell or not, frozen, dried, salted or in brine; crustaceans, in shell, cooked by steaming or by boiling in water, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption.",306,3,II,5%
hsn,0306.11.00,Rock lobster and other sea crawfish - frozen,306,3,II,5%
hsn,0306.21.00,Rock lobster and other sea crawfish - not frozen,306,3,I,NIL
hsn,0306.12.00,Lobsters (homarus spp)- frozen,306,3,II,5%
hsn,0306.22.00,Lobsters (homarus spp) - not forzen,306,3,I,NIL
hsn,0306.13.00,Shrimps and prawns - frozen,306,3,II,5%
hsn,0306.23.00,Shrimps and prawns - not frozen,306,3,I,NIL
hsn,0306.14.00,Crabs: crabmeat - frozen,306,3,II,5%
hsn,0306.24.00,Crabs: crabmeat - not frozen,306,3,I,NIL
hsn,0306.19.00,"Other, including flours, meals and pellets of crustaceans, fit for human consumption -
frozen",306,3,II,5%
hsn,0306.29.00,"Other, including flours, meals and pellets of crustaceans, fit for human consumption - not
frozen",306,3,II,5%
hsn,0307.00.00,"Molluscs, whether in shell or not, live, fresh or chilled; auatic inverterbrates other than crustaceans and molluscs live, fresh, chilled",307,3,I,NIL
hsn,0307.00.00,"Molluscs, whether in shell or not, frozen, dried, salted or in brine; auatic invertebrates other than crustaceans and molluscs, frozen, dried, salted or in brine; flours, meals and pellets of aquatic invertebra other than crustaceans, fit for human consumption.",307,3,II,5%
hsn,0307.100.00,"Oysters - Live, fresh or chilled",307,3,I,NIL
hsn,0307.14.00,"Other, scallops, including queen scallops, of the genera pecten, chlamys or placopecten -
live, fresh or chilled",307,3,I,NIL
hsn,0307.29.00,"Other, mussels (mytilus spp, perna spp): live, fresh or chilled:",307,3,I,NIL
hsn,0307.31.00,"Farmed, cuttle fish (sepia officinalis, rossia macrosoma,sepiola spp) and squid (ommastrephes spp, loligo spp, nototodarus spp, sepioteuthis spp): live, fresh and chilled",307,3,I,NIL
hsn,0307.39.100,"Clams, clam meat - live, fresh and chilled",307,3,I,NIL
hsn,0307.41.00,"Live, fresh or chilled: squid: loligo",307,3,I,NIL
hsn,0307.49.00,"Squid: frozen fillets, loligo: loligo opalescens, loligo pealei, octopus (octopus spp):",307,3,II,5%
hsn,0307.49.100,"Squid tubes, frozen",307,3,II,5%
hsn,0307.49.20,"Whole squids, frozen",307,3,II,5%
hsn,0307.49.30,Dried squids,307,3,II,5%
hsn,0307.51.00,"OctopusLive, fresh or chilled",307,3,I,NIL
hsn,0307.60.00,"Snails, other than sea snails, other, including flours, meals and pellets of aquatic invertebrates other than crustaceans, fit for
human consumption:",307,3,II,5%
hsn,0307.91.00,"Live, fresh or chilled: sea urchin: roe, conch",307,3,I,NIL
hsn,0307.99.00,"Live, fresh or chilled: sea urchin: roe, conch: Other",307,3,I,NIL
hsn,0307.99.20,"Jelly fish, dried, salted or frozen",307,3,II,5%
hsn,0307.99.90,"Jelly fish, dried, salted or frozen: Other",307,3,II,5%
hsn,0308.00.00,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh or chilled;",308,3,I,NIL
hsn,0308.00.00,"Aquatic invertebrates other than crustaceans and molluscs, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption.",308,3,II,5%
hsn,0401.00.00,"Fresh milk and pateurised milk, including separated milk, milk and cream, not concentrated nor containing added sugar or other sweetening matter  (Excluding Ultra
high temperature (UTH) milk",401,4,I,NIL
hsn,0401.00.00,Ultra high temperature (UTH) milk,401,4,II,5%
hsn,0401.100.00,"Fresh Milk of a fat content, by weight, not exceeding 1 percent liters",401,4,I,NIL
hsn,0401.20.00,"Fresh milk of a fat content, by weight,
exceeding 1 percent but not exceeding 6 percent liters",401,4,I,NIL
hsn,0401.30.00,"Fresh milk of a fat content, by weight, exceeding 6 percent liters",401,4,I,NIL
hsn,0402.00.00,"Milk and cream, concentrated or containing added sugar or other sweetening matter including skimmed milk powder, milk food for babies, excluding condensed milk",402,4,II,5%
hsn,0402.100.00,"In powder, granules or other solid forms, of a fat content,by weight, not exceeding 15 percent in powder, granules or other solid forms, of a fat content, by weight, exceeding
15percent",402,4,II,5%
hsn,0402.100.100,Skimmed milk powder and UHT milk,402,4,II,5%
hsn,0402.100.20,"Milk and cream in powder, granules or other solid forms, of a fat content by weight not exceeding 1.5% - Milk food for babies",402,4,II,5%
hsn,0402.100.90,"Milk and cream in powder, granules or other
solid forms, of a fat content by weight not exceeding 1.5% - Other",402,4,II,5%
hsn,0402.21.00,"Milk and cream in powder, granules or other solid forms, of a fat content by weight exceeding 1.5% -  Not containing added
sugar or other sweetening matter",402,4,II,5%
hsn,0402.29.00,"Milk, cream (sweetened, fat content exceeding 1.5%)",402,4,II,5%
hsn,0402.29.100,"Whole Milk (sweetened, fat content exceeding 1.5%)",402,4,II,5%
hsn,0402.29.20,"Milk powder for babies (sweetened, fat content exceeding 1.5%)",402,4,II,5%
hsn,0402.91.00,Not containing added sugar or other sweetening matter,402,4,II,5%
hsn,0402.91.100,Condensed milk - Not containing added sugar or other sweetening matter,402,4,IV,18%
hsn,0402.99.20,Condensed milk - Not containing added sugar or other sweetening matter,402,4,IV,18%
hsn,0402.99.00,"Milk, cream (concentrated or sweetened)(Other whole milk)",402,4,II,5%
hsn,0403.00.00,"Cream, yogurt, kephir and other fermented or acidified milk and cream, wheter or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa.",403,4,II,5%
hsn,0403.100.00,Yogurt,403,4,II,5%
hsn,0403.90.00,Buttermilk,403,4,I,NIL
hsn,0403.90.00,Curd,403,4,I,NIL
hsn,0403.90.00,Lassi,403,4,I,NIL
hsn,0404.00.00,"Whey , whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter not elsewhere specified or included.",404,4,II,5%
hsn,0404.100.00,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening matter: modified whey:
whey protein concentrates.",404,4,II,5%
hsn,0404.90.00,Other products consisting of natural milk constituents,404,4,II,5%
hsn,0405.00.00,"Butter and other fats (ghee, butter oil etc.,) and oils derived from milk; dairy spreads",405,4,III,12%
hsn,0405.100.00,Butter,405,4,III,12%
hsn,0405.20.00,Dairy spreads,405,4,III,12%
hsn,0405.90.100,Butter oil,405,4,III,12%
hsn,0405.90.20,Ghee,405,4,III,12%
hsn,0406.00.00,Chena or paneer,406,4,I,NIL
hsn,0406.00.00,Chena or paneer put up in unit container and bearing a registered brand name,406,4,II,5%
hsn,0406.100.00,Curd (Fresh),406,4,I,NIL
hsn,0406.100.00,"Fresh (unripened or uncured) cheese, including whey cheese",406,4,III,12%
hsn,0406.20.00,"Grated or powdered cheese, of all kinds",406,4,III,12%
hsn,0406.30.00,"Processed (process) cheese, not grated or powdered (Cottage Cheese (Paneer))",406,4,III,12%
hsn,0406.40.00,Blue-veined cheese,406,4,III,12%
hsn,0406.90.00,"Other cheese: cheddar cheese , colby , other, including mixtures",406,4,III,12%
hsn,0407.00.00,"Birds' eggs, in shell, fresh, preserved or cooked:",407,4,I,NIL
hsn,0407.00.00,"Birds' eggs, in the shell, fresh, preserved or cooked",407,4,I,NIL
hsn,0407.00.100,Sepcies gallus domesticus and ducks for hatching,407,4,I,NIL
hsn,0407.00.20,Eggs of the species gallus amd ducks other that for hatching,407,4,I,NIL
hsn,0407.00.90,"Birds' eggs, in shell, fresh, preserved or cooked:Other",407,4,I,NIL
hsn,0407.20.00,"Birds' eggs, in shell, fresh, preserved or cooked: For hatching doz",407,4,I,NIL
hsn,0407.40.00,"Birds' eggs, in shell, fresh, preserved or cooked: Other doz",407,4,I,NIL
hsn,0408.00.00,"Birds eggs, not in shell, and egg yolks, fresh, dried, cooked by styeaming or by boiling in water, moulded, frozen or otherwise preserved whether or not containing added sugar or other sweetening matter.",408,4,II,5%
hsn,0408.11.00,Egg yolks (dried),408,4,II,5%
hsn,0408.19.00,"Egg yolks (fresh, frozen, other preserved; not dried)",408,4,II,5%
hsn,0408.99.00,"Birds' eggs (not in shell; frozen, preserved or cooked)",408,4,II,5%
hsn,0409.00.00,"Natural Honey, other than put up in unit containiner and bearing a registered brand
name",409,4,I,NIL
hsn,0409.00.00,"Natural Honey, put up in unit containiner and bearing a registered brand name",409,4,II,5%
hsn,0409.100.00,Natural honey,409,4,I,NIL
hsn,0409.20.00,Packaged for retail sale,409,4,II,5%
hsn,04100.00.00,"Edible products of animal origin, not elsewhere specified or included",4100,4,II,5%
hsn,04100.00.100,Edible products of wild animal,4100,4,II,5%
hsn,04100.00.20,Edible products of Turtle eggs and Salanganes nests,4100,4,II,5%
hsn,04100.00.90,"Edible products of animal origin, nesoi: Other",4100,4,II,5%
hsn,0501.00.00,"Human hair, unworked , whether or not washed or scoured; waste of human hair",501,5,I,NIL
hsn,0501.00.100,"Human hair unworked, whether or not washed or scoured",501,5,I,NIL
hsn,0501.00.20,Human hair waste,501,5,I,NIL
hsn,0502.00.00,"Pigs', hogs' or boars' bristles and hair ; badger hair and other brush making hair; waste of
such bristles or hair.",502,5,II,5%
hsn,0502.100.100,"Pigs', hogs' or boars' bristles and hair",502,5,II,5%
hsn,0502.100.00,"Waste of Pigs', hogs' or boars' bristles and hair",502,5,II,5%
hsn,0502.90.100,Badger hair and other brushmaking hair,502,5,II,5%
hsn,0502.90.20,Yak hair and other brushmaking hair,502,5,II,5%
hsn,0503.00.00,"Horsehair (as defined in note 4) and horsehair waste, whether or not put up as a layer with or without supporting material",503,5,II,5%
hsn,0504.00.00,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof; fresh, chilled, frozen, salted, in brine, dried or
smoked",504,5,II,5%
hsn,0504.00.100,"Guts of cattle fornatural food casings  fresh,
chilled, frozen, salted, in brine, dried or smoked",504,5,II,5%
hsn,0504.00.20,"Guts of cattle sheep and goats for natural
food casings  fresh, chilled, frozen, salted, in brine, dried or smoked",504,5,II,5%
hsn,0504.00.31,Guts of other wild animals for natural food casings,504,5,II,5%
hsn,0504.40.00,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof: prepared for use as sausage casings:",504,5,II,5%
hsn,0505.00.00,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, notfurther worked than cleaned, disinfected or treate for preservation; powder and waste of feathers or parts of feathers",505,5,II,5%
hsn,0505.100.100,Feathers of a kind used for stuffing, down of wild birds,505,5,II
hsn,0505.90.100,Peacock tail and wind feather (trimmed or not),505,5,II,5%
hsn,0505.90.21,Other feather (excluding for stuffing pupose) of wild birds,505,5,II,5%
hsn,0505.90.31,Powder and waste of feathers or other parts of feathers of wild birds,505,5,II,5%
hsn,0505.90.91,Skins and other parts of birds of wild birds,505,5,II,5%
hsn,0506.00.00,"Bones & horn cores, unworked , defatted, simply prepared (but not cut to shape), treated with acid or glatinised; powder and
waste of these products.",506,5,II,5%
hsn,0506.100.00,Ossein and bones treated with acid,506,5,II,5%
hsn,0506.100.11,"Bones including horn cores, crushed of wild animlas",506,5,II,5%
hsn,0506.100.21,Bone grist of wild animals,506,5,II,5%
hsn,0506.100.31,Ossein of wild animals,506,5,II,5%
hsn,0506.100.41,"Bones, hon-cones and parts thereof, not crushed: of wild animals",506,5,II,5%
hsn,0506.90.11,Bone meal of wild animals,506,5,II,5%
hsn,0506.90.91,"Bones, horn-cores (unworked, defatted,
degelatinized); powder and waste of wild animals",506,5,II,5%
hsn,0507.00.00,"Ivory, tortoise-shell, whalebone, and wharebone hair, horns, antlers, hoovers, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and
waste of these products",507,5,II,5%
hsn,0507.100.20,Ivory powder and waste,507,5,II,5%
hsn,0507.90.00,"Tortoise-shell, whalebone, antlers, hooves, claws; their powder and waste",507,5,II,5%
hsn,0507.90.100,Hoof meal powder and waste,507,5,II,5%
hsn,0507.90.30,"Hooves, claws, nails and beaks powder and waste",507,5,II,5%
hsn,0507.90.40,Antlers powder and waste,507,5,II,5%
hsn,0507.90.50,Buffalo horns powder and waste,507,5,II,5%
hsn,0507.90.60,Tortoise shell powder and waste,507,5,II,5%
hsn,0507.90.70,Claws and waste of tortoise sheel powder and waste,507,5,II,5%
hsn,0507.90.90,"Tortoise-shell, whalebone, antlers, hooves, claws; their powder and waste: Other",507,5,II,5%
hsn,0508 .00.00,"Coral and similar materials, unworked or simply prepared but not otherwise worked; shells of molluscs,crustaceans or echinoderms and cuttlebone, unworked or simply prepared but not cut to shape; powder and waste
thereof",508,5,II,5%
hsn,0508 .00.100,"Coral unworked, powder/waste",508,5,II,5%
hsn,0508 .00.20,"Chanks unworked, powder/waste",508,5,II,5%
hsn,0508 .00.30,"Cowries unworked, powder/waste",508,5,II,5%
hsn,0508 .00.40,"Cuttlefishl unworked, powder/waste",508,5,II,5%
hsn,0508 .00.50,"Shells unworked, powder/waste",508,5,II,5%
hsn,0508 .00.90,"shells of molluscs,crustaceans or echinoderms and cuttlebone, unworked, powder/waste",508,5,II,5%
hsn,0509.00.00,Natural sponges of animal origin,509,5,II,5%
hsn,05100.00.00,"Ambergris, castoreum, civet and musk; cantharides; bile, wether or not dried; glands and other animal products used in the preparation of pharmaceutical products , fresh, chilled, frozen or otherwise provisionally
preserved.",5100,5,II,5%
hsn,0511.00.00,"Animal products not elsewhere specified or included; dead animals of chapter 1 or3, unfit for human consumption, other than semen
including frozen semen.",511,5,II,5%
hsn,0511.100.00,Bovine (bull) semen,511,5,II,5%
hsn,0511.91.00,"Products of fish or crustaceans, molluscs or
other aquatic invertebrates; dead animals of chapter 3",511,5,II,5%
hsn,0511.91.100,Fish nails,511,5,II,5%
hsn,0511.91.20,Fish tails,511,5,II,5%
hsn,0511.91.30,Other fish waste,511,5,II,5%
hsn,0511.99.11,Silkworm pupae - Artemia,511,5,II,5%
hsn,0511.99.29,Sinews and tendons of wild life,511,5,II,5%
hsn,0511.99.91,Semen inclduing frozen semen,511,5,I,NIL
hsn,0601.00.00,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormat, in growth or in flower; chicory plants and roots other than roots of
heading 1212",601,6,I,NIL
hsn,0601.100.00,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant in growth or in flower",601,6,I,NIL
hsn,0601.20.00,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower; chicory
plants and roots",601,6,I,NIL
hsn,0601.20.21,Chicory plants,601,6,I,NIL
hsn,0601.20.22,Chicory roots,601,6,I,NIL
hsn,0601.20.90,Other than roots of heading 1212,601,6,I,NIL
hsn,0602.00.00,"Other live plants (including their roots), cuttings and slips; mushroom spawn",602,6,I,NIL
hsn,0602.100.00,Unrooted cuttings and slips,602,6,I,NIL
hsn,0602.20.00,"Trees, shrubs and bushes, grafted or not, of kinds, which bear edible fruits or nuts",602,6,I,NIL
hsn,0602.30.00,"Rhododendrons and azaleas, grafted or not",602,6,I,NIL
hsn,0602.40.00,"Roses, grafted or not",602,6,I,NIL
hsn,0602.90.100,Mushroom spawn grafted or not,602,6,I,NIL
hsn,0602.90.20,Flowering plants (Excluding roses and rhododerndrons) grafted or not,602,6,I,NIL
hsn,0602.90.30,Tissue culture plant grafted or not,602,6,I,NIL
hsn,0602.99.00,"Herbaceous perennials: orchid plants, with soil attached to roots: chrysanthemums no, trees and poinsettias grafted or not",602,6,I,NIL
